city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Sydney,Apartment,71.0,2,Private room,North Bondi,151.27372,-33.88521,1,1
Sydney,Villa,63.0,2,Private room,0,151.12489,-33.78763,46,46
Sydney,Loft,100.0,1,Private room,Darlinghurst,151.19911,-33.89235,0,0
Sydney,Apartment,85.0,2,Private room,0,151.25894,-33.90539,10,10
Sydney,House,109.0,2,Private room,Bellevue Hill,151.26394,-33.88356,19,19
Sydney,Apartment,159.0,4,Entire home/apt,Randwick,151.23572,-33.90579,48,48
Sydney,House,500.0,8,Entire home/apt,0,151.30139,-33.59329,60,60
Sydney,Apartment,70.0,2,Private room,Redfern,151.21617,-33.8948,4,4
Sydney,Cabin,70.0,2,Private room,Annandale/Leichhardt,151.16088,-33.87968,175,175
Sydney,Apartment,350.0,7,Entire home/apt,North Bondi,151.28557,-33.8906,2,2
Sydney,Apartment,151.0,1,Private room,Paddington,151.23079,-33.88789,0,0
Sydney,Apartment,449.0,6,Entire home/apt,Mosman,151.29014,-33.79971,66,66
Sydney,Apartment,85.0,2,Private room,0,151.21217,-33.8455,0,0
Sydney,Apartment,260.0,6,Entire home/apt,Bondi Beach,151.26711,-33.88795,14,14
Sydney,Apartment,635.0,2,Private room,0,151.13905,-33.95362,0,0
Sydney,Townhouse,109.0,4,Entire home/apt,0,151.13553,-33.9069,74,74
Sydney,House,115.0,4,Entire home/apt,Kingsgrove,151.1014,-33.93378,72,72
Sydney,Apartment,188.0,4,Entire home/apt,North Bondi,151.28176,-33.88274,2,2
Sydney,House,58.0,1,Private room,Bondi Junction,151.24273,-33.89401,25,25
Sydney,Apartment,181.0,4,Entire home/apt,Bondi,151.27108,-33.8957,1,1
Sydney,Apartment,97.0,2,Entire home/apt,Redfern,151.20201,-33.89304,18,18
Sydney,Apartment,300.0,4,Entire home/apt,Palm Beach,151.31928,-33.60002,0,0
Sydney,Apartment,181.0,2,Private room,Balmain/Birchgrove,151.18602,-33.85905,0,0
Sydney,Apartment,135.0,4,Entire home/apt,Darlinghurst,151.19174,-33.87946,99,99
Sydney,House,65.0,1,Private room,Newtown/Enmore,151.17845,-33.90528,3,3
Sydney,Guest suite,70.0,3,Entire home/apt,0,150.82356,-34.04409,25,25
Sydney,House,695.0,7,Entire home/apt,Bondi,151.26359,-33.89488,5,5
Sydney,Condominium,129.0,2,Entire home/apt,0,151.20752,-33.90408,2,2
Sydney,House,161.0,6,Entire home/apt,0,150.95948,-33.75052,151,151
Sydney,House,47.0,1,Private room,0,150.92501,-33.67463,6,6
Sydney,House,40.0,2,Private room,0,150.73077,-33.72241,29,29
Sydney,Apartment,125.0,2,Entire home/apt,Surry Hills,151.18425,-33.8837,51,51
Sydney,Apartment,139.0,4,Entire home/apt,Coogee,151.25463,-33.92647,1,1
Sydney,House,80.0,2,Entire home/apt,0,151.20011,-33.79154,33,33
Sydney,Apartment,129.0,4,Entire home/apt,Mascot,151.19107,-33.92407,28,28
Sydney,Apartment,70.0,4,Entire home/apt,0,151.13138,-33.90947,2,2
Sydney,Guest suite,151.0,2,Entire home/apt,0,151.32068,-33.6212,9,9
