city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
New York,Apartment,205.0,4,Entire home/apt,Greenpoint,-73.94472,40.72778,5,5
New York,Apartment,40.0,1,Private room,Bushwick,-73.93615,40.69791,1,1
Oahu,Condominium,115.0,2,Entire home/apt,Waikiki,-157.83919,21.28634,96,96
New York,Apartment,135.0,2,Private room,0,-73.96523,40.79962,70,70
New York,Apartment,275.0,5,Entire home/apt,0,-73.95854,40.7664,9,9
Maui,Condominium,499.0,4,Entire home/apt,Central Business District,-156.68012,20.96996,1,1
New York,Apartment,150.0,3,Entire home/apt,0,-73.98944,40.72063,0,0
New York,Apartment,45.0,2,Private room,Jamaica,-73.82257,40.71485,239,239
The Big Island,Apartment,135.0,6,Entire home/apt,Kailua/Kona,-155.96445,19.5702,1,1
New York,Apartment,220.0,4,Entire home/apt,Williamsburg,-73.93869,40.71552,1,1
New York,Apartment,180.0,9,Entire home/apt,East Harlem,-73.93943,40.79805,22,22
New York,Apartment,145.0,2,Entire home/apt,Chelsea,-74.00074,40.74577,1,1
New York,Apartment,46.0,2,Private room,Jackson Heights,-73.88025,40.74953,123,123
The Big Island,Treehouse,185.0,2,Entire home/apt,0,-155.21763,19.42151,103,103
Oahu,House,795.0,14,Entire home/apt,Ko'olauloa,-157.91952,21.63549,32,32
New York,Apartment,175.0,2,Entire home/apt,Williamsburg,-73.96053,40.71577,117,117
Maui,Condominium,229.0,4,Entire home/apt,Maui,-156.46881,20.78621,19,19
New York,Apartment,212.0,3,Entire home/apt,The Castro,-73.9696,40.78558,45,45
Oahu,Condominium,95.0,4,Entire home/apt,Waianae Coast,-158.20291,21.4818,32,32
Oahu,Bungalow,100.0,2,Entire home/apt,0,-158.1602,21.57561,99,99
New York,Apartment,35.0,1,Private room,Tremont,-73.90052,40.85598,2,2
New York,Apartment,125.0,4,Entire home/apt,Williamsburg,-73.93981,40.70687,126,126
The Big Island,House,325.0,11,Entire home/apt,Kailua/Kona,-155.97349,19.61318,45,45
New York,Apartment,144.0,2,Entire home/apt,Downtown Brooklyn,-73.98102,40.69406,1,1
The Big Island,Condominium,125.0,4,Entire home/apt,Hilo,-155.09259,19.73108,65,65
New York,Apartment,80.0,1,Private room,Harlem,-73.95211,40.80708,10,10
New York,Apartment,128.0,2,Private room,Morningside Heights,-73.9648,40.80732,29,29
New York,Apartment,250.0,8,Entire home/apt,Fort Greene,-73.97527,40.6884,89,89
New York,Apartment,60.0,2,Private room,Williamsburg,-73.94384,40.70528,0,0
New York,Guest suite,135.0,3,Entire home/apt,Park Slope,-73.98307,40.6651,115,115
Oahu,Guesthouse,120.0,2,Entire home/apt,Kaimuki,-157.78578,21.29561,114,114
Kauai,Guest suite,139.0,2,Private room,Kauaʻi,-159.48653,22.22739,167,167
New York,Apartment,50.0,2,Private room,Crown Heights,-73.95667,40.67414,46,46
New York,Townhouse,110.0,2,Entire home/apt,Bedford-Stuyvesant,-73.95321,40.69034,184,184
New York,Apartment,125.0,2,Entire home/apt,Hell's Kitchen,-73.99482,40.76438,60,60
New York,Apartment,47.0,2,Private room,Flatbush,-73.94883,40.6536,241,241
The Big Island,House,72.0,2,Entire home/apt,Island of Hawaiʻi,-155.02503,19.56081,18,18
New York,Apartment,90.0,1,Private room,Lower East Side,-73.98319,40.71823,0,0
Oahu,Apartment,99.0,2,Entire home/apt,Waikiki,-157.83937,21.2837,137,137
The Big Island,House,169.0,14,Entire home/apt,Island of Hawaiʻi,-155.89926,19.20636,119,119
Oahu,House,189.0,8,Entire home/apt,Kailua,-157.74147,21.37812,44,44
The Big Island,House,105.0,2,Private room,Island of Hawaiʻi,-155.2403,19.43344,44,44
New York,Apartment,200.0,2,Entire home/apt,East Village,-73.98763,40.72808,19,19
New York,House,90.0,2,Private room,Jamaica,-73.77835,40.68135,21,21
New York,Apartment,189.0,3,Entire home/apt,Boerum Hill,-73.98517,40.68779,215,215
New York,Apartment,59.0,3,Private room,Bay Ridge,-74.02972,40.63199,13,13
Oahu,Condominium,325.0,8,Entire home/apt,Waikiki,-157.82696,21.27971,103,103
New York,Apartment,110.0,3,Entire home/apt,East Harlem,-73.93955,40.79733,199,199
New York,Apartment,200.0,2,Entire home/apt,Nolita,-73.99529,40.72404,0,0
New York,Apartment,40.0,3,Private room,East Harlem,-73.94429,40.78626,2,2
New York,Apartment,350.0,7,Entire home/apt,Midtown East,-73.96776,40.75482,112,112
Maui,Condominium,400.0,6,Entire home/apt,Kihei/Wailea,-156.5039,20.79664,7,7
Kauai,Apartment,234.0,2,Private room,Kauaʻi,-159.47554,21.88234,4,4
Oahu,Apartment,135.0,3,Entire home/apt,Waikiki,-157.83857,21.28572,87,87
New York,Condominium,125.0,3,Entire home/apt,Williamsburg,-73.96216,40.71353,16,16
New York,Apartment,100.0,2,Entire home/apt,Chinatown,-73.99442,40.7113,26,26
The Big Island,Cabin,65.0,2,Entire home/apt,Island of Hawaiʻi,-155.87508,19.26787,1,1
Maui,Condominium,239.0,2,Entire home/apt,Kihei/Wailea,-156.46697,20.78484,0,0
New York,Apartment,125.0,4,Entire home/apt,Gramercy Park,-73.98161,40.73598,19,19
New York,Loft,79.0,4,Entire home/apt,Midtown,-73.97589,40.78898,12,12
New York,House,499.0,8,Entire home/apt,Fort Greene,-73.97713,40.68675,104,104
The Big Island,House,100.0,2,Private room,0,-155.97975,19.61171,203,203
New York,Apartment,125.0,4,Entire home/apt,Bedford-Stuyvesant,-73.91365,40.68174,37,37
Oahu,House,895.0,8,Entire home/apt,Kuliouou/Kalani Iki,-158.08687,21.61601,0,0
New York,Apartment,35.0,1,Private room,Bushwick,-73.92081,40.70017,0,0
New York,Condominium,1000.0,3,Entire home/apt,Upper West Side,-73.96482,40.79208,24,24
New York,Apartment,48.0,2,Private room,Washington Heights,-73.93957,40.83307,45,45
New York,Apartment,105.0,1,Private room,Greenpoint,-73.95646,40.72804,58,58
Maui,Condominium,200.0,5,Entire home/apt,Kihei/Wailea,-156.44917,20.73013,17,17
The Big Island,Guesthouse,100.0,6,Entire home/apt,Island of Hawaiʻi,-155.22212,19.43327,385,385
New York,Apartment,60.0,2,Private room,Ridgewood,-73.91932,40.71112,2,2
New York,Apartment,85.0,2,Entire home/apt,Bushwick,-73.92745,40.70186,207,207
New York,Apartment,38.0,3,Private room,0,-73.94247,40.672,75,75
New York,Apartment,79.0,2,Entire home/apt,Bedford-Stuyvesant,-73.92922,40.68683,180,180
New York,Apartment,90.0,4,Entire home/apt,Astoria,-73.92117,40.76964,28,28
New York,Apartment,150.0,2,Entire home/apt,Brooklyn Heights,-73.99438,40.69263,95,95
New York,Apartment,65.0,1,Private room,Astoria,-73.93959,40.76485,1,1
Maui,Condominium,240.0,6,Entire home/apt,Kihei/Wailea,-156.4409,20.69735,18,18
New York,Apartment,133.0,4,Entire home/apt,Upper East Side,-73.95735,40.78465,7,7
New York,Apartment,65.0,1,Private room,Astoria,-73.93215,40.76079,5,5
The Big Island,Guest suite,150.0,2,Entire home/apt,0,-155.9943,19.67155,25,25
New York,Apartment,225.0,4,Entire home/apt,Williamsburg,-73.94854,40.70998,94,94
New York,House,85.0,2,Private room,Park Slope,-73.98057,40.67549,1,1
Maui,Condominium,345.0,8,Entire home/apt,Kihei/Wailea,-156.43546,20.69055,65,65
New York,Apartment,250.0,4,Entire home/apt,Nolita,-73.99449,40.72182,217,217
Kauai,Condominium,246.0,5,Entire home/apt,0,-159.46122,21.87821,28,28
Kauai,Condominium,139.0,3,Entire home/apt,0,-159.32835,22.05273,19,19
New York,Loft,99.0,4,Entire home/apt,Bushwick,-73.93285,40.70126,39,39
The Big Island,Cabin,80.0,2,Entire home/apt,Island of Hawaiʻi,-155.10302,19.48649,291,291
The Big Island,Farm stay,135.0,2,Private room,0,-155.22848,19.9732,9,9
The Big Island,Apartment,80.0,2,Private room,0,-155.62344,20.03697,27,27
Oahu,Apartment,94.0,3,Entire home/apt,Waikiki,-157.82302,21.27551,88,88
New York,Apartment,239.0,4,Entire home/apt,Midtown East,-73.9666,40.75489,119,119
Maui,Serviced apartment,595.0,8,Entire home/apt,Kaanapali,-156.6917,20.93792,9,9
Maui,Condominium,125.0,2,Entire home/apt,Kihei/Wailea,-156.44392,20.70799,49,49
Oahu,Farm stay,350.0,10,Entire home/apt,Ko'olauloa,-157.90285,21.59125,35,35
New York,Apartment,165.0,4,Entire home/apt,Park Slope,-73.98082,40.67644,23,23
Maui,Serviced apartment,595.0,8,Entire home/apt,Kaanapali,-156.69236,20.93646,3,3
Oahu,Condominium,349.0,4,Entire home/apt,0,-157.83818,21.28172,1,1
New York,Apartment,70.0,2,Entire home/apt,Midwood,-73.94586,40.62883,4,4
Maui,Condominium,250.0,6,Entire home/apt,Kihei/Wailea,-156.44365,20.71322,15,15
Oahu,Condominium,135.0,3,Private room,Waikiki,-157.82776,21.28133,72,72
Oahu,Apartment,69.0,2,Entire home/apt,Waikiki,-157.82262,21.27567,53,53
Maui,Bungalow,160.0,2,Entire home/apt,Kihei/Wailea,-156.45205,20.76124,10,10
Maui,Condominium,174.0,4,Entire home/apt,Kihei/Wailea,-156.45649,20.76438,55,55
Oahu,Apartment,97.0,3,Entire home/apt,Waikiki,-157.8266,21.28084,39,39
Maui,Apartment,311.0,4,Entire home/apt,0,-156.44864,20.7264,2,2
Oahu,Condominium,90.0,2,Entire home/apt,Waianae Coast,-158.20257,21.48382,55,55
The Big Island,House,125.0,6,Entire home/apt,0,-155.26935,19.44148,0,0
New York,Apartment,110.0,4,Entire home/apt,0,-73.96511,40.80302,0,0
Oahu,Condominium,150.0,4,Entire home/apt,Waikiki,-157.82437,21.27608,89,89
The Big Island,Villa,650.0,8,Entire home/apt,Venice,-154.81946,19.50157,10,10
Maui,Condominium,231.0,5,Entire home/apt,Kihei/Wailea,-156.45891,20.76387,2,2
Maui,Apartment,150.0,2,Entire home/apt,0,-156.64867,21.00432,27,27
Oahu,Condominium,500.0,7,Entire home/apt,Waikiki,-157.8238,21.2743,4,4
Maui,Serviced apartment,799.0,8,Entire home/apt,Kaanapali,-156.69171,20.93689,5,5
The Big Island,House,75.0,4,Private room,Island of Hawaiʻi,-155.88241,19.31372,257,257
Oahu,House,35.0,1,Shared room,Ala Moana/Kakaako,-157.83768,21.29013,109,109
The Big Island,Guest suite,58.0,2,Entire home/apt,Island of Hawaiʻi,-155.77167,19.13933,83,83
Maui,Condominium,277.0,4,Entire home/apt,Kihei/Wailea,-156.4587,20.76445,127,127
Oahu,Guest suite,65.0,2,Entire home/apt,North Shore,-158.11176,21.57105,85,85
Oahu,House,269.0,10,Entire home/apt,Ko'olauloa,-157.91711,21.6217,15,15
New York,Apartment,34.0,1,Private room,Tremont,-73.89872,40.85396,2,2
Maui,Townhouse,245.0,5,Entire home/apt,Lahaina,-156.66885,20.86114,67,67
The Big Island,House,135.0,8,Entire home/apt,Island of Hawaiʻi,-155.88096,19.39935,16,16
The Big Island,Apartment,97.0,4,Entire home/apt,0,-155.99708,19.64393,161,161
Maui,Serviced apartment,324.0,4,Entire home/apt,Kaanapali,-156.69268,20.93999,1,1
Oahu,Apartment,82.0,2,Entire home/apt,Waikiki,-157.82463,21.27472,55,55
Oahu,Apartment,165.0,4,Entire home/apt,0,-157.84343,21.30852,66,66
Oahu,Condominium,88.0,2,Entire home/apt,Waikiki,-157.82357,21.27638,42,42
Maui,Apartment,299.0,7,Entire home/apt,Napili/Honokowai,-156.67924,20.971,46,46
New York,House,45.0,2,Private room,Windsor Terrace,-73.97227,40.64933,0,0
New York,Townhouse,130.0,4,Private room,Long Island City,-73.9474,40.74771,231,231
New York,Apartment,73.0,1,Private room,Washington Heights,-73.93789,40.85704,6,6
Oahu,House,299.0,8,Entire home/apt,Palolo,-157.78934,21.3031,30,30
Oahu,House,95.0,2,Private room,North Shore,-158.03886,21.67923,120,120
Oahu,Condominium,119.0,5,Entire home/apt,Waikiki,-157.82726,21.28198,73,73
New York,Apartment,60.0,1,Private room,Williamsburg,-73.94224,40.70806,1,1
New York,Apartment,125.0,2,Entire home/apt,Williamsburg,-73.94332,40.71109,15,15
New York,Apartment,140.0,2,Entire home/apt,0,-73.98717,40.72665,32,32
New York,Townhouse,50.0,2,Private room,Bedford-Stuyvesant,-73.95375,40.68604,7,7
Oahu,Condominium,142.0,2,Entire home/apt,Waikiki,-157.82086,21.27285,41,41
Kauai,House,604.0,7,Entire home/apt,Kauaʻi,-159.54745,22.22264,7,7
Kauai,Condominium,119.0,2,Entire home/apt,Kauaʻi,-159.33923,22.01071,44,44
Oahu,Apartment,130.0,4,Entire home/apt,Waikiki,-157.82304,21.27703,51,51
Oahu,Apartment,249.0,6,Entire home/apt,Waikiki,-157.8326,21.28648,8,8
Kauai,Condominium,400.0,6,Entire home/apt,0,-159.47467,21.88174,3,3
New York,House,125.0,3,Private room,The Rockaways,-73.79248,40.59058,38,38
Oahu,Apartment,99.0,2,Entire home/apt,Waikiki,-157.83334,21.2862,108,108
Maui,Loft,300.0,4,Entire home/apt,Napili/Honokowai,-156.6868,20.95465,41,41
New York,Apartment,149.0,4,Entire home/apt,Bushwick,-73.92188,40.70699,36,36
Oahu,Condominium,118.0,3,Entire home/apt,Waikiki,-157.82476,21.27936,29,29
New York,Apartment,375.0,4,Entire home/apt,Harlem,-73.94704,40.8053,40,40
The Big Island,House,55.0,6,Entire home/apt,Island of Hawaiʻi,-155.76034,19.14801,16,16
New York,Apartment,175.0,2,Entire home/apt,Park Slope,-73.97339,40.67274,57,57
Maui,Condominium,150.0,4,Entire home/apt,Kihei/Wailea,-156.43701,20.6915,8,8
New York,Apartment,90.0,2,Private room,Williamsburg,-73.95001,40.70821,24,24
New York,Apartment,142.0,2,Entire home/apt,Alphabet City,-73.97529,40.72741,130,130
0,Apartment,125.0,2,Private room,Upper West Side,-73.97323,40.79415,2,2
New York,Loft,225.0,4,Entire home/apt,0,-73.95525,40.71758,12,12
The Big Island,Condominium,145.0,2,Entire home/apt,Kailua/Kona,-155.96146,19.56576,5,5
Maui,Villa,245.0,2,Entire home/apt,Kapalua,-156.65856,21.00054,80,80
New York,Apartment,139.0,3,Entire home/apt,Upper West Side,-73.98737,40.7728,8,8
Kauai,House,425.0,8,Entire home/apt,0,-159.46435,21.88141,32,32
New York,Apartment,199.0,2,Entire home/apt,Kips Bay,-73.98243,40.73955,34,34
New York,Apartment,250.0,5,Entire home/apt,Harlem,-73.94332,40.8235,61,61
New York,Apartment,120.0,8,Entire home/apt,Stapleton,-74.07571,40.62356,70,70
New York,Apartment,199.0,3,Entire home/apt,Fenway/Kenmore,-73.98146,40.76647,0,0
New York,House,35.0,1,Private room,Jamaica,-73.7621,40.66298,186,186
New York,Apartment,550.0,5,Entire home/apt,0,-73.95796,40.71889,48,48
New York,Townhouse,84.0,4,Private room,East Village,-73.98823,40.7303,62,62
Maui,Condominium,185.0,6,Entire home/apt,Kihei/Wailea,-156.45699,20.75577,16,16
New York,Apartment,60.0,2,Private room,Bedford-Stuyvesant,-73.94312,40.69181,3,3
New York,Apartment,125.0,3,Entire home/apt,Williamsburg,-73.94733,40.71503,2,2
New York,House,80.0,2,Private room,Coney Island,-74.00101,40.57476,30,30
New York,Apartment,53.0,1,Private room,Flatbush,-73.94838,40.64895,221,221
New York,Apartment,89.0,4,Entire home/apt,Bushwick,-73.91504,40.70173,14,14
New York,Apartment,46.0,2,Private room,Kensington,-73.98191,40.64498,19,19
New York,Condominium,110.0,3,Entire home/apt,Upper West Side,-73.98641,40.77472,29,29
New York,Aparthotel,100.0,2,Private room,Upper West Side,-73.98024,40.79057,49,49
The Big Island,Guest suite,95.0,2,Private room,Kailua/Kona,-155.89199,19.48659,45,45
Oahu,House,450.0,6,Entire home/apt,Waimanalo,-157.70142,21.33991,13,13
New York,Apartment,150.0,2,Entire home/apt,Hell's Kitchen,-73.98457,40.7672,0,0
Maui,Apartment,215.0,4,Entire home/apt,Lahaina,-156.68401,20.89045,11,11
Kauai,House,420.0,8,Entire home/apt,Kauaʻi,-159.31839,22.06858,45,45
Maui,Condominium,800.0,9,Entire home/apt,Napili/Honokowai,-156.68034,20.97104,17,17
New York,Apartment,60.0,1,Private room,Williamsburg,-73.95725,40.71675,0,0
New York,Apartment,140.0,2,Entire home/apt,Washington Heights,-73.93915,40.83625,10,10
Oahu,Guesthouse,215.0,4,Entire home/apt,Kailua,-157.73154,21.39727,7,7
Oahu,Apartment,99.0,2,Entire home/apt,Waikiki,-157.83363,21.28726,149,149
New York,Apartment,100.0,2,Private room,Morningside Heights,-73.95928,40.81093,76,76
New York,Apartment,300.0,4,Entire home/apt,Williamsburg,-73.95822,40.71319,3,3
Oahu,Condominium,114.0,3,Entire home/apt,Waikiki,-157.82515,21.27929,7,7
New York,Apartment,73.0,2,Private room,Bedford-Stuyvesant,-73.93319,40.69454,79,79
Maui,Condominium,486.0,5,Entire home/apt,Kihei/Wailea,-156.43536,20.69012,6,6
New York,Apartment,54.0,2,Private room,Williamsburg,-73.9588,40.70843,130,130
New York,Apartment,50.0,1,Private room,Bushwick,-73.92712,40.7038,0,0
Oahu,Bed and breakfast,150.0,4,Private room,Kailua,-157.73271,21.39416,3,3
Oahu,Condominium,305.0,6,Entire home/apt,Waikiki,-157.82811,21.27925,24,24
Oahu,Condominium,149.0,6,Entire home/apt,Waikiki,-157.82889,21.28271,1,1
Oahu,House,350.0,6,Entire home/apt,0,-157.8499,21.5517,2,2
Oahu,Condominium,110.0,3,Entire home/apt,Waikiki,-157.82003,21.26128,0,0
Oahu,Condominium,351.0,4,Entire home/apt,Waikiki,-157.83285,21.27886,1,1
Oahu,Apartment,80.0,2,Entire home/apt,Waikiki,-157.82123,21.27678,190,190
New York,Apartment,38.0,1,Private room,Bushwick,-73.9294,40.69493,0,0
Maui,Cottage,200.0,9,Entire home/apt,Paia,-156.26062,20.93195,106,106
Maui,Condominium,148.0,3,Entire home/apt,Napili/Honokowai,-156.67817,20.97214,80,80
Oahu,Guesthouse,275.0,4,Entire home/apt,Hawaii Kai,-157.69614,21.28953,85,85
New York,Apartment,149.0,5,Entire home/apt,0,-73.90792,40.69295,83,83
Oahu,House,249.0,2,Private room,Kailua,-157.73366,21.39114,3,3
New York,Apartment,150.0,2,Entire home/apt,Chelsea,-74.00606,40.74577,99,99
0,Condominium,149.0,2,Entire home/apt,Kauaʻi,-159.32794,22.05323,18,18
New York,Apartment,375.0,4,Entire home/apt,Nolita,-73.99346,40.72255,18,18
New York,House,100.0,4,Entire home/apt,Bushwick,-73.90796,40.69559,131,131
Maui,Condominium,179.0,4,Entire home/apt,0,-156.45006,20.72946,91,91
New York,House,70.0,1,Private room,0,-73.90036,40.7708,23,23
New York,Condominium,200.0,2,Entire home/apt,Williamsburg,-73.94124,40.71677,7,7
Kauai,Condominium,230.0,6,Entire home/apt,Downtown,-159.47223,22.22053,20,20
Oahu,House,249.0,6,Entire home/apt,Makiki/Lower Punchbowl/Tantalus,-157.81156,21.32606,24,24
Maui,House,935.0,6,Entire home/apt,Kaanapali,-156.68398,20.88064,1,1
Oahu,Apartment,449.0,8,Entire home/apt,Waikiki,-157.82805,21.27983,31,31
Kauai,Resort,130.0,2,Private room,Downtown,-159.47242,22.21905,75,75
Maui,House,799.0,6,Entire home/apt,Maui,-156.50643,20.79652,27,27
Maui,Apartment,229.0,2,Entire home/apt,Kihei/Wailea,-156.45098,20.72891,86,86
Maui,Apartment,385.0,4,Entire home/apt,Kihei/Wailea,-156.50456,20.79559,11,11
Maui,Condominium,595.0,4,Entire home/apt,Kaanapali,-156.68985,20.93787,0,0
New York,Apartment,100.0,1,Private room,0,-73.98688,40.73226,4,4
New York,Apartment,38.0,2,Private room,Tremont,-73.9016,40.83796,8,8
New York,Apartment,40.0,2,Private room,Bushwick,-73.91298,40.69494,89,89
New York,Apartment,40.0,2,Private room,0,-73.87804,40.75533,76,76
New York,Apartment,90.0,2,Private room,Williamsburg,-73.95095,40.71354,28,28
New York,House,110.0,2,Private room,Tremont,-73.94625,40.80677,4,4
New York,Apartment,330.0,5,Entire home/apt,Upper East Side,-73.96586,40.79377,1,1
Oahu,Aparthotel,109.0,2,Private room,Waikiki,-157.83321,21.28583,116,116
Oahu,Condominium,528.0,6,Entire home/apt,Waikiki,-157.83915,21.28506,5,5
New York,Apartment,140.0,4,Entire home/apt,East Harlem,-73.93702,40.80758,25,25
New York,Apartment,98.0,1,Private room,0,-73.91704,40.74615,1,1
New York,Apartment,65.0,2,Private room,Bushwick,-73.92964,40.696,0,0
New York,House,275.0,10,Entire home/apt,South Beach,-74.08174,40.59116,18,18
New York,Loft,70.0,2,Private room,Bushwick,-73.92351,40.70087,78,78
New York,Apartment,40.0,1,Private room,East Harlem,-73.93955,40.79281,12,12
New York,Apartment,75.0,2,Private room,Bushwick,-73.92084,40.68891,6,6
The Big Island,House,329.0,6,Entire home/apt,Kailua/Kona,-155.97224,19.70353,16,16
New York,Apartment,299.0,3,Entire home/apt,Nolita,-73.99419,40.7245,26,26
The Big Island,Villa,184.0,4,Entire home/apt,Island of Hawaiʻi,-155.87972,19.91589,0,0
Oahu,House,590.0,6,Entire home/apt,North Shore,-158.0201,21.69442,6,6
New York,Apartment,400.0,2,Private room,Midtown,-73.75184,40.70052,0,0
New York,House,33.0,2,Private room,East New York,-73.89039,40.67539,92,92
New York,Townhouse,50.0,2,Private room,Flushing,-73.83298,40.7459,51,51
New York,Apartment,90.0,2,Entire home/apt,0,-73.99898,40.75005,64,64
New York,Loft,300.0,4,Entire home/apt,Gramercy Park,-73.98443,40.73815,10,10
New York,Apartment,125.0,2,Private room,Lower East Side,-73.99154,40.71862,1,1
New York,Apartment,180.0,2,Entire home/apt,Upper West Side,-73.97132,40.79501,2,2
New York,Apartment,125.0,5,Entire home/apt,West Brighton,-74.11311,40.63333,88,88
New York,Apartment,145.0,4,Entire home/apt,Crown Heights,-73.95549,40.67838,18,18
New York,Loft,249.0,3,Entire home/apt,Williamsburg,-73.96392,40.71865,38,38
Maui,Condominium,500.0,6,Entire home/apt,Kaanapali,-156.69406,20.91573,1,1
Kauai,Condominium,259.0,4,Entire home/apt,Kauaʻi,-159.45065,21.8732,29,29
Oahu,Guest suite,199.0,2,Entire home/apt,North Shore,-158.06438,21.64361,76,76
Oahu,Tiny house,125.0,4,Entire home/apt,Ko'olauloa,-157.85218,21.55359,31,31
New York,Apartment,40.0,2,Private room,0,-73.89713,40.86533,1,1
Maui,Townhouse,310.0,8,Entire home/apt,Kauaʻi,-156.68654,20.93332,32,32
Kauai,House,312.0,6,Entire home/apt,Downtown,-159.48204,22.22342,5,5
Maui,Condominium,463.0,3,Entire home/apt,Kapalua,-156.66815,20.99393,1,1
New York,Apartment,100.0,2,Entire home/apt,Canarsie,-73.89367,40.63241,145,145
New York,Apartment,218.0,6,Entire home/apt,0,-73.98625,40.67124,101,101
Oahu,Apartment,150.0,4,Entire home/apt,Ko'olauloa,-157.99459,21.69891,50,50
New York,Loft,115.0,1,Private room,Williamsburg,-73.9664,40.71424,16,16
Oahu,House,265.0,8,Entire home/apt,Kapalua,-157.91443,21.61791,10,10
Oahu,Guest suite,142.0,3,Entire home/apt,Kailua,-157.74532,21.4094,70,70
The Big Island,Townhouse,228.0,5,Entire home/apt,Island of Hawaiʻi,-155.85528,19.94625,2,2
New York,Apartment,170.0,6,Entire home/apt,0,-73.94884,40.70778,81,81
Oahu,Guest suite,130.0,2,Entire home/apt,North Shore,-158.17481,21.57958,71,71
New York,Apartment,200.0,3,Entire home/apt,Hell's Kitchen,-73.99552,40.76338,149,149
Oahu,House,200.0,4,Entire home/apt,0,-158.14192,21.58147,38,38
New York,Apartment,55.0,1,Private room,Harlem,-73.94571,40.81156,115,115
Oahu,House,100.0,2,Private room,Kaimuki,-157.78624,21.29329,133,133
New York,Apartment,55.0,1,Private room,Williamsburg,-73.96234,40.71871,1,1
Oahu,Apartment,88.0,4,Entire home/apt,Waikiki,-157.82313,21.27982,6,6
Maui,Apartment,110.0,2,Entire home/apt,Maui,-156.50624,20.79562,21,21
New York,Apartment,71.0,2,Private room,Harlem,-73.94504,40.81036,31,31
Kauai,Condominium,85.0,2,Entire home/apt,Kauaʻi,-159.47746,22.22274,121,121
New York,Apartment,130.0,2,Private room,South Yarra,-74.00255,40.73523,17,17
Oahu,House,99.0,6,Entire home/apt,North Shore,-158.111,21.56933,78,78
New York,Condominium,305.0,4,Entire home/apt,Central City,-73.98007,40.76382,0,0
Oahu,Apartment,80.0,3,Entire home/apt,Waikiki,-157.82213,21.27906,94,94
Kauai,Condominium,143.0,4,Entire home/apt,Kauaʻi,-159.44913,21.87529,3,3
The Big Island,House,450.0,10,Entire home/apt,Hilo,-155.09392,19.86134,42,42
New York,Apartment,429.0,7,Entire home/apt,0,-73.98087,40.73806,96,96
New York,Apartment,78.0,1,Private room,0,-73.94782,40.7739,66,66
The Big Island,Guesthouse,115.0,2,Entire home/apt,North Kohala,-155.83072,20.21631,22,22
New York,Apartment,65.0,2,Private room,East Harlem,-73.94037,40.79324,1,1
New York,Townhouse,198.0,3,Entire home/apt,Park Slope,-73.97479,40.67148,38,38
The Big Island,Condominium,79.0,3,Entire home/apt,Hilo,-155.0728,19.71375,122,122
Maui,Apartment,132.0,2,Entire home/apt,Napili/Honokowai,-156.66581,20.98825,82,82
New York,Apartment,190.0,3,Entire home/apt,Williamsburg,-73.96445,40.70953,17,17
The Big Island,House,175.0,7,Entire home/apt,Island of Hawaiʻi,-155.28143,19.44145,22,22
New York,Apartment,95.0,2,Entire home/apt,Bedford-Stuyvesant,-73.92903,40.68887,13,13
New York,Apartment,150.0,2,Entire home/apt,0,-73.9619,40.76816,5,5
Oahu,Other,65.0,2,Entire home/apt,North Shore,-158.15725,21.57918,110,110
Maui,Cottage,189.0,4,Entire home/apt,Haiku/Pauwela,-156.32303,20.91468,58,58
New York,Other,70.0,3,Entire home/apt,Great Kills,-74.14666,40.54106,79,79
New York,Apartment,87.0,3,Entire home/apt,Crown Heights,-73.93902,40.67034,9,9
Oahu,Apartment,95.0,3,Entire home/apt,Nuuanu/Punchbowl,-157.85228,21.31184,95,95
New York,Apartment,49.0,2,Private room,Bushwick,-73.90531,40.68844,60,60
New York,Apartment,65.0,2,Private room,0,-73.93508,40.69912,62,62
Oahu,House,319.0,8,Entire home/apt,0,-157.81261,21.27219,65,65
New York,Apartment,48.0,2,Private room,Maspeth,-73.90168,40.73732,32,32
New York,Apartment,42.0,2,Private room,0,-73.91578,40.67638,13,13
The Big Island,House,100.0,2,Private room,Kailua/Kona,-155.98373,19.72866,40,40
Oahu,Apartment,50.0,4,Entire home/apt,Waikiki,-157.83398,21.2855,86,86
Oahu,House,175.0,5,Entire home/apt,Ewa,-158.00071,21.31369,95,95
New York,Apartment,127.0,2,Private room,Lower East Side,-73.99045,40.71542,100,100
The Big Island,Condominium,200.0,2,Entire home/apt,Kuliouou/Kalani Iki,-155.98172,19.61387,0,0
The Big Island,Cottage,175.0,6,Entire home/apt,Island of Hawaiʻi,-155.22552,19.42905,45,45
Oahu,House,135.0,5,Entire home/apt,Liliha/Kapalama,-157.84952,21.34049,7,7
New York,House,150.0,4,Entire home/apt,Bedford-Stuyvesant,-73.92866,40.69092,3,3
Kauai,Condominium,129.0,4,Entire home/apt,Kauaʻi,-159.32462,22.05558,48,48
Oahu,Condominium,275.0,4,Entire home/apt,Waikiki,-157.83903,21.28582,15,15
The Big Island,Cottage,84.0,7,Entire home/apt,Island of Hawaiʻi,-155.04581,19.57833,35,35
New York,Condominium,110.0,2,Private room,Williamsburg,-73.96174,40.72149,126,126
Kauai,Condominium,129.0,2,Entire home/apt,0,-159.33306,22.05299,3,3
Oahu,Apartment,90.0,2,Entire home/apt,Waikiki,-157.83365,21.28588,46,46
