city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Rio De Janeiro,Apartment,250.0,6,Entire home/apt,0,-43.3831067284662,-22.972537658219263,5,5
Rio De Janeiro,Loft,276.0,4,Entire home/apt,Barra da Tijuca,-43.30223274973709,-23.01572464812697,22,22
Rio De Janeiro,Guesthouse,142.0,2,Entire home/apt,Gávea,-43.23561955660127,-22.980457717563556,1,1
Rio De Janeiro,Apartment,67.0,2,Private room,Botafogo,-43.18574483607384,-22.948858918144374,7,7
Rio De Janeiro,Apartment,459.0,5,Entire home/apt,0,-43.17678206762648,-22.93408989604882,0,0
Rio De Janeiro,Apartment,179.0,2,Entire home/apt,Flamengo,-43.17260649652285,-22.927833288976863,6,6
Rio De Janeiro,Apartment,201.0,6,Entire home/apt,0,-43.17891807417986,-22.96429123105572,12,12
Rio De Janeiro,Apartment,60.0,2,Private room,Copacabana,-43.18364483691549,-22.965623291833747,69,69
Rio De Janeiro,Apartment,101.0,8,Entire home/apt,0,-43.185196066971,-22.970194525506763,46,46
Rio De Janeiro,Apartment,298.0,4,Entire home/apt,0,-43.32853022489558,-23.011038238562968,2,2
Rio De Janeiro,Apartment,250.0,9,Entire home/apt,Lapa,-43.18800413289652,-22.91397733868619,2,2
Rio De Janeiro,Apartment,138.0,2,Private room,0,-43.19853373911537,-22.98223425028271,6,6
Rio De Janeiro,Loft,172.0,4,Entire home/apt,Copacabana,-43.18774737406539,-22.97508859688288,22,22
Rio De Janeiro,Apartment,175.0,3,Entire home/apt,0,-43.39573210119065,-22.961232291647896,28,28
Rio De Janeiro,Apartment,134.0,3,Entire home/apt,0,-43.33076847586037,-23.005036413240408,1,1
Rio De Janeiro,Apartment,93.0,2,Entire home/apt,Lapa,-43.184613548819904,-22.912102434375207,124,124
Rio De Janeiro,Aparthotel,351.0,2,Private room,0,-43.188756774363775,-22.95364609257584,3,3
Rio De Janeiro,Apartment,45.0,1,Private room,0,-43.18626151607529,-22.968458869372075,1,1
Rio De Janeiro,Apartment,90.0,2,Entire home/apt,Lapa,-43.18801158197427,-22.91465474219368,41,41
Rio De Janeiro,Apartment,399.0,7,Entire home/apt,Leblon,-43.2167104358964,-22.984457092984496,78,78
Rio De Janeiro,Apartment,548.0,2,Entire home/apt,Ipanema,-43.35499632022474,-23.011040795968057,0,0
Rio De Janeiro,Loft,298.0,4,Entire home/apt,Leblon,-43.22694156300586,-22.984971035527924,14,14
Rio De Janeiro,Apartment,1000.0,6,Entire home/apt,0,-43.22575981948327,-22.98631175143224,0,0
Rio De Janeiro,Apartment,1660.0,6,Entire home/apt,Copacabana,-43.18995048713185,-22.97885504951214,1,1
Rio De Janeiro,House,149.0,2,Private room,Gávea,-43.23625576846143,-22.97875630104889,1,1
Rio De Janeiro,Apartment,242.0,6,Entire home/apt,0,-43.19525670637708,-22.985936611499543,16,16
Rio De Janeiro,Apartment,347.0,4,Entire home/apt,Flamengo,-43.17530478765498,-22.929580623026727,1,1
Rio De Janeiro,Apartment,701.0,6,Entire home/apt,Copacabana,-43.18578145837536,-22.973252153929337,3,3
Rio De Janeiro,Apartment,1201.0,4,Entire home/apt,0,-43.190867685144376,-22.97584281532173,0,0
Rio De Janeiro,Apartment,101.0,3,Private room,Santa Teresa,-43.18596306657469,-22.917714827319703,0,0
Rio De Janeiro,Apartment,298.0,10,Entire home/apt,Del Castilho,-43.39128811764257,-22.967063649280615,29,29
Rio De Janeiro,Apartment,310.0,5,Entire home/apt,Copacabana,-43.22343545489181,-22.984243488941598,32,32
Rio De Janeiro,Apartment,101.0,3,Private room,Copacabana,-43.19098126398924,-22.976176504117603,2,2
Rio De Janeiro,Apartment,500.0,4,Entire home/apt,0,-43.21846371641134,-22.92230068103729,0,0
Rio De Janeiro,Loft,149.0,2,Entire home/apt,Santa Teresa,-43.18623763804232,-22.92034085089729,10,10
Rio De Janeiro,Apartment,250.0,4,Entire home/apt,0,-43.35928361563548,-22.97147838667731,3,3
Rio De Janeiro,Loft,179.0,3,Private room,0,-43.24450035243397,-22.92780402745229,0,0
Rio De Janeiro,House,149.0,1,Private room,Grajaú,-43.25762887864307,-22.92651347983792,0,0
Rio De Janeiro,Apartment,149.0,4,Entire home/apt,0,-43.17738727369248,-22.965127230450918,45,45
Rio De Janeiro,Bed and breakfast,295.0,4,Private room,0,-43.310834130410186,-22.98728343548051,0,0
Rio De Janeiro,House,179.0,2,Private room,Méier,-43.27850583750903,-22.901822681908264,0,0
Rio De Janeiro,House,280.0,6,Entire home/apt,0,-43.17497935352334,-22.91878701623584,0,0
Rio De Janeiro,Serviced apartment,1000.0,4,Entire home/apt,Flamengo,-43.21778416058226,-22.983816116800234,2,2
Rio De Janeiro,Apartment,261.0,2,Private room,Copacabana,-43.17431210427382,-22.96235480525756,40,40
Rio De Janeiro,Apartment,101.0,1,Private room,0,-43.393156888160256,-22.97052913712613,25,25
Rio De Janeiro,Apartment,119.0,2,Private room,Tijuca,-43.23802106959854,-22.92477818422221,0,0
Rio De Janeiro,Apartment,213.0,2,Private room,Recreio dos Bandeirantes,-43.200996074358265,-22.98475671168834,1,1
Rio De Janeiro,Apartment,1999.0,4,Entire home/apt,0,-43.386025806121175,-22.967550163112072,0,0
Rio De Janeiro,Apartment,190.0,5,Entire home/apt,Copacabana,-43.19129998462068,-22.979469535604892,24,24
Rio De Janeiro,Apartment,71.0,2,Private room,0,-43.190458778122746,-22.976553790512785,18,18
Rio De Janeiro,Apartment,280.0,4,Entire home/apt,0,-43.17626099130814,-22.93686304975977,21,21
Rio De Janeiro,Apartment,172.0,3,Entire home/apt,0,-43.18334268601122,-22.915303227027348,6,6
Rio De Janeiro,Apartment,149.0,2,Private room,Copacabana,-43.18379962209925,-22.97074979113192,5,5
Rio De Janeiro,Apartment,119.0,4,Entire home/apt,Lapa,-43.17465551590793,-22.907119954309604,4,4
Rio De Janeiro,Apartment,93.0,2,Private room,Copacabana,-43.19289118221461,-22.98024751679101,144,144
Rio De Janeiro,Apartment,134.0,2,Entire home/apt,Ipanema,-43.20303596334958,-22.98116265720219,24,24
Rio De Janeiro,Serviced apartment,601.0,8,Entire home/apt,Ipanema,-43.20396556253349,-22.97874838432402,2,2
Rio De Janeiro,Apartment,224.0,1,Private room,0,-43.17475739253271,-22.932397564673835,3,3
Rio De Janeiro,Apartment,131.0,2,Private room,Copacabana,-43.18169203502355,-22.967251622070783,69,69
Rio De Janeiro,Apartment,321.0,3,Entire home/apt,0,-43.30694704021649,-23.009072925696568,1,1
Rio De Janeiro,House,119.0,4,Private room,0,-43.18978902444573,-22.918187895407428,10,10
Rio De Janeiro,Boutique hotel,86.0,2,Private room,0,-43.38685995636604,-22.968553576373854,3,3
Rio De Janeiro,Condominium,850.0,6,Entire home/apt,Botafogo,-43.18810142586044,-22.95195417372592,13,13
Rio De Janeiro,Apartment,1250.0,6,Entire home/apt,Copacabana,-43.18773342918093,-22.976748748799693,34,34
Rio De Janeiro,Apartment,298.0,6,Entire home/apt,Copacabana,-43.18899327109758,-22.979091504554468,95,95
Rio De Janeiro,Apartment,291.0,6,Entire home/apt,Copacabana,-43.1853585947234,-22.96688899227961,0,0
Rio De Janeiro,Hostel,149.0,2,Private room,Maracanã,-43.23087208227381,-22.91506000867233,0,0
Rio De Janeiro,Apartment,30.0,6,Shared room,0,-43.18146500943758,-22.96579936104836,1,1
Rio De Janeiro,Apartment,86.0,4,Entire home/apt,0,-43.18121332876767,-22.964553213888863,0,0
Rio De Janeiro,Apartment,351.0,5,Entire home/apt,Ipanema,-43.1984941188805,-22.98174186842633,0,0
Rio De Janeiro,Apartment,149.0,6,Entire home/apt,Vila Clementino,-43.42810251850948,-23.00884822358248,44,44
Rio De Janeiro,Apartment,164.0,3,Entire home/apt,Copacabana,-43.18483787150524,-22.96802273935993,2,2
Rio De Janeiro,Apartment,310.0,3,Entire home/apt,Ipanema,-43.20085213746528,-22.981858614190504,2,2
Rio De Janeiro,Apartment,1119.0,4,Entire home/apt,Laranjeiras,-43.18226159855448,-22.936218406687715,0,0
Rio De Janeiro,Apartment,6002.0,6,Entire home/apt,Leblon,-43.187812921418406,-22.97494289268332,0,0
Rio De Janeiro,Apartment,325.0,4,Entire home/apt,0,-43.19235654948744,-22.982149572273705,1,1
Rio De Janeiro,Apartment,201.0,4,Private room,0,-43.40026088647492,-22.96582085696907,0,0
Rio De Janeiro,Apartment,619.0,4,Entire home/apt,Opéra - Grands Boulevards,-43.22784574381933,-22.976462304901503,1,1
Rio De Janeiro,Apartment,131.0,3,Entire home/apt,Copacabana,-43.18718456816157,-22.967091594195264,16,16
Rio De Janeiro,Apartment,82.0,3,Entire home/apt,Laranjeiras,-43.17957097915109,-22.934684245400756,0,0
Rio De Janeiro,Condominium,250.0,2,Private room,0,-43.39751500160934,-22.96790919221629,2,2
Rio De Janeiro,House,71.0,2,Entire home/apt,Parada de Lucas,-43.29676263073681,-22.816388006091728,0,0
