city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Istanbul,Boutique hotel,295.0,3,Private room,Sultanahmet,28.96944,41.00495,32,32
Istanbul,Casa particular (Cuba),148.0,1,Private room,0,29.0316,41.02806,0,0
Istanbul,Apartment,79.0,2,Shared room,Üsküdar,29.03115,41.01955,0,0
Istanbul,Serviced apartment,422.0,2,Entire home/apt,0,28.98318,41.04191,5,5
Istanbul,Serviced apartment,2974.0,16,Entire home/apt,Beyoglu,28.95031,41.05489,1,1
Istanbul,Hotel,269.0,1,Private room,Sultanahmet,28.97747,41.01204,0,0
Istanbul,Apartment,322.0,5,Entire home/apt,0,28.98306,41.03676,4,4
Istanbul,Apartment,63.0,2,Private room,0,29.01676,41.02681,20,20
Istanbul,Serviced apartment,148.0,2,Entire home/apt,0,28.97523,41.03674,56,56
Istanbul,Apartment,264.0,6,Entire home/apt,Taksim,28.98531,41.03457,36,36
Istanbul,Apartment,316.0,6,Private room,0,28.63673,41.02444,0,0
Istanbul,Bed and breakfast,127.0,2,Private room,Sultanahmet,28.96401,41.00537,0,0
Istanbul,Boutique hotel,142.0,2,Private room,0,28.97162,41.02827,0,0
Istanbul,Loft,69.0,1,Private room,0,28.9773,41.0531,0,0
Istanbul,Serviced apartment,84.0,2,Entire home/apt,0,29.02331,40.98428,0,0
Istanbul,Apartment,190.0,2,Entire home/apt,0,28.62642,41.02622,0,0
Istanbul,Apartment,548.0,1,Private room,0,29.00155,41.04642,1,1
Istanbul,Apartment,221.0,2,Entire home/apt,0,29.02372,40.98429,20,20
Istanbul,Boutique hotel,833.0,5,Private room,Sultanahmet,28.98059,41.0057,0,0
Istanbul,Casa particular (Cuba),501.0,12,Entire home/apt,0,29.0437,41.16696,0,0
Istanbul,Serviced apartment,295.0,4,Entire home/apt,0,29.03054,40.98513,0,0
Istanbul,Apartment,95.0,2,Shared room,Üsküdar,29.01415,41.01496,0,0
Istanbul,Hostel,148.0,2,Private room,0,28.95901,41.05187,0,0
Istanbul,Aparthotel,453.0,2,Private room,Kadıköy,29.08179,40.95928,0,0
Istanbul,Bed and breakfast,58.0,1,Private room,0,28.87645,40.97442,0,0
Istanbul,Hotel,654.0,5,Private room,Sultanahmet,28.97072,41.00667,21,21
Istanbul,Serviced apartment,295.0,8,Entire home/apt,Taksim,28.97545,41.03743,31,31
Istanbul,Apartment,295.0,2,Private room,0,28.97899,41.03333,22,22
Istanbul,Hotel,7203.0,2,Private room,Taksim,28.98827,41.03429,2,2
Istanbul,Serviced apartment,79.0,2,Private room,Kadıköy Merkezi,29.03181,40.99294,0,0
Istanbul,Apartment,105.0,2,Private room,0,29.1343,40.9763,2,2
Istanbul,Apartment,200.0,4,Entire home/apt,0,29.04535,41.08823,8,8
Istanbul,Serviced apartment,786.0,8,Entire home/apt,0,28.80665,41.06395,0,0
Istanbul,Apartment,1055.0,4,Entire home/apt,0,29.0482,41.14727,0,0
Istanbul,Apartment,417.0,2,Entire home/apt,0,28.97933,41.03038,0,0
Istanbul,Apartment,179.0,2,Entire home/apt,Taksim,28.98269,41.03971,25,25
Istanbul,Townhouse,211.0,2,Entire home/apt,0,28.7871,40.99693,5,5
Istanbul,Boutique hotel,174.0,4,Private room,Sultanahmet,28.98025,41.00321,0,0
Istanbul,Serviced apartment,69.0,2,Private room,0,28.97536,41.02702,0,0
Istanbul,Condominium,301.0,2,Private room,0,28.78166,41.05377,1,1
Istanbul,Apartment,206.0,6,Entire home/apt,Kadıköy,29.03738,40.98682,4,4
Istanbul,Apartment,63.0,2,Private room,0,28.99452,41.07439,7,7
Istanbul,Apartment,290.0,3,Entire home/apt,0,28.98532,41.03433,35,35
Istanbul,Serviced apartment,264.0,2,Entire home/apt,Şişli,28.98415,41.04352,0,0
Istanbul,Apartment,285.0,6,Entire home/apt,Karaköy,28.97444,41.02758,9,9
Istanbul,Apartment,227.0,2,Entire home/apt,0,28.97929,41.03054,0,0
Istanbul,Apartment,295.0,2,Entire home/apt,Cihangir,28.98564,41.03203,1,1
Istanbul,Apartment,90.0,2,Private room,Şişli,28.98502,41.04858,2,2
Istanbul,Apartment,612.0,3,Entire home/apt,Şişli,28.98958,41.05426,1,1
Istanbul,Apartment,53.0,2,Private room,Üsküdar,29.0379,41.02706,2,2
Istanbul,Serviced apartment,749.0,4,Entire home/apt,0,29.08891,40.95592,1,1
Istanbul,Serviced apartment,148.0,2,Private room,0,28.98313,41.04217,2,2
Istanbul,Aparthotel,142.0,2,Private room,Taksim,28.97966,41.03957,8,8
Istanbul,Serviced apartment,248.0,2,Entire home/apt,Beşiktaş,28.98566,41.05979,0,0
Istanbul,Villa,643.0,6,Entire home/apt,0,28.59058,41.02628,0,0
Istanbul,Apartment,163.0,3,Entire home/apt,0,29.00816,41.04537,24,24
Istanbul,Apartment,105.0,1,Private room,0,28.98092,41.0892,2,2
Istanbul,Apartment,401.0,2,Private room,0,28.87705,40.97825,0,0
Istanbul,Condominium,58.0,1,Private room,0,29.04929,41.00184,0,0
Istanbul,Apartment,390.0,4,Entire home/apt,Karaköy,28.97872,41.02752,16,16
Istanbul,Serviced apartment,211.0,6,Entire home/apt,Beşiktaş,29.03891,41.07731,0,0
Istanbul,Apartment,132.0,4,Entire home/apt,Moda,29.0258,40.98713,10,10
Istanbul,Apartment,169.0,2,Private room,0,29.06477,40.88264,5,5
Istanbul,Serviced apartment,232.0,4,Entire home/apt,0,28.88641,40.99266,2,2
Istanbul,Apartment,79.0,1,Private room,0,28.98128,41.03107,2,2
Istanbul,Hostel,105.0,2,Shared room,0,28.98309,41.03293,10,10
Istanbul,Hotel,295.0,2,Private room,Sultanahmet,28.97196,41.00537,10,10
